bgg_id,bgg_name,year_published,play_time,rank,bayes_average,average,users_rated,average_weight,mechanisms,publishers,designers,families,categories
144733,"Russian Railroads",2013,120,143,7.47315,7.72864,18492,3.3995,"End Game Bonuses|Tech Trees / Tech Tracks|Turn Order: Claim Action|Worker Placement","Hans im Glück|999 Games|Asterion Press|Bard Centrum Gier|Devir|Filosofia Éditions|Hobby World|MINDOK|Z-Man Games","Helmut Ohley|Leonhard "Lonny" Orgler","Country: Russia|Digital Implementations: Board Game Arena|Digital Implementations: Yucata|Game: Russian Railroads|Mechanism: Tableau Building","Industry / Manufacturing|Trains"
43015,"Hansa Teutonica",2009,90,145,7.46417,7.73967,16510,3.09,"Action Points|Area Majority / Influence|End Game Bonuses|Network and Route Building|Ownership|Take That|Tech Trees / Tech Tracks","Argentum Verlag|999 Games|Egmont Polska|Z-Man Games","Andreas Steding","Components: Control Boards|Components: Map (Continental / National scale)|Components: Wooden pieces & boards|Country: Germany|Digital Implementations: Tabletopia|Game: Hansa Teutonica|Occupation: Merchant|Theme: Hanseatic League","Medieval"
227935,"Wonderland's War",2022,125,142,7.47423,8.06066,8872,3.037,"Area Majority / Influence|Deck, Bag, and Pool Building|Dice Rolling|Open Drafting|Push Your Luck|Rondel|Variable Player Powers","Druid City Games|Asobition (アソビション)|Dice Realm|Galakta|Gém Klub Kft.|Jianjie Star Games|Laguna|Last Level|Lucky Duck Games|Mirakulus|Rozum|Skybound Tabletop|TLAMA games","Tim Eisner|Ben Eisner|Ian Moss","Admin: Better Description Needed!|Books: Alice in Wonderland|Components: Game Trayz Inside|Components: Miniatures|Components: Standees|Crowdfunding: Kickstarter","Fantasy|Novel-based"
205896,"Rising Sun",2018,120,146,7.46022,7.76243,22361,3.2996,"Action Drafting|Alliances|Area Majority / Influence|Area Movement|Auction: Sealed Bid|Betting and Bluffing|Closed Drafting|End Game Bonuses|Follow|Force Commitment|Negotiation|Set Collection|Simultaneous Action Selection|Take That|Variable Phase Order|Variable Player Powers|Variable Set-up","CMON Global Limited|Guillotine Games|ADC Blackfire Entertainment|Arclight Games|Asmodee|Delta Vision Publishing|Edge Entertainment|Galápagos Jogos|Game Harbor|Hobby World|Portal Games|Rozum","Eric M. Lang","Components: Map (Continental / National scale)|Components: Miniatures|Country: Japan|Crowdfunding: Kickstarter|Game: Rising Sun|Theme: Samurai","Bluffing|Fantasy|Miniatures|Mythology|Negotiation|Wargame"
410201,"Wyrmspan",2024,90,141,7.47435,8.00366,10802,2.8071,"End Game Bonuses|Hand Management|Once-Per-Game Abilities|Open Drafting|Solo / Solitaire Game|Track Movement|Turn Order: Progressive","Stonemaier Games|999 Games|Arclight Games|Automa Factory|Delta Vision Publishing|Divercentro|Feuerland Spiele|Ghenos Games|Grok Games|Korea Boardgames|Maldito Games|Matagot|MINDOK|NeoTroy Games|Rebel Sp. z o.o.|Regatul Jocurilor|Siam Board Games|Surfin' Meeple China|Ігромаг","Connie Vogelmann","Category: Dized Tutorial|Creatures: Dragons|Digital Implementations: Tabletopia|Game: Wingspan|Mechanism: Tableau Building|Misc: Made by Panda|Organizations: Automa Factory|Players: Games with Solitaire Rules","Animals|Card Game|Fantasy"
180263,"The 7th Continent",2017,1000,148,7.45494,7.76088,22821,2.8992,"Area Movement|Cooperative Game|Hand Management|Map Addition|Modular Board|Narrative Choice / Paragraph|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Storytelling|Variable Player Powers","Serious Poulp","Ludovic Roudy|Bruno Sautter","Components: Map (Continental / National scale)|Components: Miniatures|Components: Official Music Soundtrack|Crowdfunding: Kickstarter|Mechanism: Campaign Games|Misc: Limited Replayability|Misc: Made by Panda|Misc: Watch It Played How To Videos|Players: Games with Solitaire Rules|Series: The 7th Continent","Adventure|Card Game|Exploration|Science Fiction"
196340,"Yokohama",2016,90,149,7.44728,7.803,12834,3.281,"Contracts|End Game Bonuses|Grid Movement|Modular Board|Network and Route Building|Set Collection|Variable Set-up|Worker Placement|Worker Placement, Different Worker Types","OKAZU Brand|Synapses Games|2Tomatoes Games|BoardM Factory|Cranio Creations|Delta Vision Publishing|Dexker Games|dlp games|Elznir Games|Galápagos Jogos|Kronos Games (Krogam)|Lucky Duck Games|Maldito Games|Pendragon Game Studio|Playfun Games|Tasty Minstrel Games|White Goblin Games|Ігромаг","Hisashi Hayashi","Cities: Yokohama (Japan)|Country: Japan|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Game: Yokohama|Misc: Made by Panda|Occupation: Merchant","Economic"
198928,"Iberia",2016,45,150,7.44286,7.87857,11371,2.5953,"Action Points|Cooperative Game|Hand Management|Network and Route Building|Point to Point Movement|Set Collection|Solo / Solitaire Game|Trading|Variable Player Powers","Z-Man Games|Asterion Press|Devir|Filosofia Éditions|Galápagos Jogos|Hobby Japan|Korea Boardgames","Jesús Torres Castro|Matt Leacock","Components: Map (Continental / National scale)|Components: Multi-Use Cards|Components: Wooden pieces & boards|Country: Andorra|Country: Portugal|Country: Spain|Game: Pandemic|Medical: Diseases|Misc: Made by Panda|Occupation: Medic / Doctor / Nurses|Occupation: Researcher / Scientist|Region: Andalusia (Spain)|Theme: Science","Medical|Post-Napoleonic|Trains"
233371,"Clank! In! Space!: A Deck-Building Adventure",2017,90,151,7.44053,7.76891,15361,2.5801,"Deck, Bag, and Pool Building|Delayed Purchase|Modular Board|Open Drafting|Player Elimination|Point to Point Movement|Push Your Luck","Dire Wolf|Renegade Game Studios|17wanzy (Yihu BG)|Arclight Games|Devir|Lucrum Games|REXhry|Schwerkraft-Verlag|Tabletop KZ","Paul Dennen","Game: Clank!","Science Fiction"
175155,"Forbidden Stars",2015,180,152,7.44026,7.97571,9672,3.8358,"Area Majority / Influence|Area Movement|Card Play Conflict Resolution|Deck, Bag, and Pool Building|Dice Rolling|Hand Management|Modular Board|Order Counters|Variable Player Powers","Fantasy Flight Games|Asterion Press|Edge Entertainment|Galakta|Heidelberger Spieleverlag","Samuel Bailey|James Kniffen|Corey Konieczka","Components: Miniatures|Mechanism: 4X|Setting: Warhammer 40,000 Board Games","Bluffing|Fighting|Miniatures|Science Fiction|Wargame"
325494,"ISS Vanguard",2022,120,154,7.43852,8.45908,5932,3.6589,"Cooperative Game|Dice Rolling|Narrative Choice / Paragraph|Open Drafting|Scenario / Mission / Campaign Game|Solo / Solitaire Game|Storytelling|Variable Player Powers","Awaken Realms|Albi|Delta Vision Publishing|MeepleBR|Pegasus Spiele|Ігромаг","Andrzej Betkiewicz|Krzysztof Piskorski|Paweł Samborski|Marcin Świerkot","Admin: Better Description Needed!|Components: Binders|Components: Book as Board|Components: Control Boards|Components: Dice with Icons|Components: Miniatures|Components: Polyhedral (not D6) dice|Components: Standees|Creatures: Aliens / Extraterrestrials|Crowdfunding: Gamefound|Mechanism: Campaign Games|Mechanism: Dice Drafting|Misc: Eastar Game Manufacturing","Adventure|Exploration|Miniatures|Science Fiction|Space Exploration"
178900,"Codenames",2015,15,155,7.43804,7.53383,98155,1.2575,"Communication Limits|Deduction|Memory|Push Your Luck|Race|Team-Based Game","Czech Games Edition|Asmodee|Boardgame Space|Brain Games|Broadway Toys LTD|Cranio Creations|Cuaca Cerah Games|Devir|DiceTree Games|Enigma (Bergsala Enigma)|Fantasmagoria|Feelindigo|GaGa Games|Gaming Library|Gém Klub Kft.|Heidelberger Spieleverlag|Hobby Japan|IELLO|Kaissa Chess & Games|Land of Beautiful Mind (سرزمین ذهن زیبا)|Lex Games|Liam Games|MINDOK|MIPL|More Fun Co., Ltd.|Nordic Games ehf|Nordic Games GmbH|One Moment Games|Ponva d.o.o.|Pridemage Games|Rebel Sp. z o.o.|SuperHeated Neurons|TWOPLUS Games|White Goblin Games","Vlaada Chvátil","Components: 5 x 5 Grids|Components: Sand Timers|Digital Implementations: Apple App Store|Digital Implementations: Google Play|Digital Implementations: VASSAL|Game: Codenames|Mechanism: Give a Clue / Get a Clue|Misc: Watch It Played How To Videos|Word Games: Guess the Word","Card Game|Deduction|Party Game|Spies / Secret Agents|Word Game"
254640,"Just One",2018,60,153,7.43944,7.60024,31564,1.0357,"Communication Limits|Cooperative Game|Deduction|Score-and-Reset Game","Repos Production|ADC Blackfire Entertainment|Arclight Games|Brain Games|CoolPlay|FoxMind Israel|Fun Consortium|Galápagos Jogos|Geekach Games|Gém Klub Kft.|GoKids 玩樂小子|Happy Baobab|Kaissa Chess & Games|Korea Boardgames|Lifestyle Boardgames Ltd|Maldón|Morapiaf|Nordic Games ehf|Rebel Sp. z o.o.","Ludovic Roudy|Bruno Sautter","Components: Dry Erase Markers / Dry Erase Surfaces|Digital Implementations: Board Game Arena|Mechanism: Give a Clue / Get a Clue|Misc: LongPack Games|Word Games: Guess the Word","Deduction|Party Game|Word Game"
172287,"Champions of Midgard",2015,90,156,7.4286,7.71331,18202,2.6217,"Dice Rolling|Set Collection|Variable Player Powers|Worker Placement","Grey Fox Games|Corax Games|Czacha Games|Don't Panic Games|Ediciones MasQueOca|Games Warehouse|Lavka Games","Ole Steiness","Crowdfunding: Spieleschmiede|Digital Implementations: Tabletopia|Game: Champions of Midgard|Mythology: Norse|Theme: Vikings","Adventure|Dice|Fantasy|Fighting|Medieval|Mythology"
266524,"PARKS",2019,60,158,7.42034,7.64235,28530,2.1243,"Contracts|End Game Bonuses|Events|Modular Board|Solo / Solitaire Game|Track Movement|Turn Order: Claim Action|Variable Set-up|Worker Placement","Keymaster Games|Albi|Albi Polska|Feuerland Spiele|Lavka Games|Matagot|Surfin' Meeple China|Tranjis Games","Henry Audubon","Components: Game Trayz Inside|Components: Meeples (Animal) / Animeeples|Components: Wooden pieces & boards|Country: USA|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Misc: Made by Panda|Players: Games with Solitaire Rules|Series: PARKS|Theme: Hiking|Theme: Nature|Theme: US National Parks","Animals|Economic|Environmental|Travel"
132531,"Roll for the Galaxy",2014,45,162,7.4186,7.57687,32752,2.7832,"Action Retrieval|Contracts|Deck, Bag, and Pool Building|Dice Rolling|Follow|Simultaneous Action Selection|Variable Phase Order|Variable Player Powers|Worker Placement with Dice Workers","Rio Grande Games|CrowD Games|Devir|Games Factory Publishing|Gigamic|Hobby Japan|Korea Boardgames|Pegasus Spiele|Portal Games","Wei-Hwa Huang|Thomas Lehmann","Components: Dice with Icons|Components: Player Screens|Crowdfunding: Wspieram|Digital Implementations: Board Game Arena|Digital Implementations: Google Play|Digital Implementations: Steam|Game: Race for the Galaxy|Mechanism: Tableau Building|Versions & Editions: Dice Versions of Non-Dice Games","Civilization|Dice|Economic|Science Fiction|Space Exploration"
220877,"Rajas of the Ganges",2017,75,161,7.4196,7.72691,15186,2.9015,"Connections|Dice Rolling|Race|Tile Placement|Track Movement|Worker Placement|Worker Placement with Dice Workers","HUCH!|999 Games|Devir|Dice Realm|DV Games|Egmont Polska|Fabrika Igr|Game Harbor|HOT Games|nostalgia (III)|R&R Games","Inka Brand|Markus Brand","Admin: Better Description Needed!|Country: India|Digital Implementations: Tabletopia|Digital Implementations: Yucata|Game: Rajas of the Ganges|Mechanism: Dice Drafting|Religious: Hinduism","Dice|Economic|Renaissance|Territory Building"
30549,"Pandemic",2008,45,163,7.41692,7.52458,130512,2.3968,"Action Points|Chaining|Contracts|Cooperative Game|Events|Hand Management|Multi-Use Cards|Point to Point Movement|Set Collection|Simulation|Tags|Trading|Variable Player Powers|Variable Set-up","Z-Man Games|(Unknown)|ADC Blackfire Entertainment|Albi|Asterion Press|Boardgame Space|Brain Games|CoolPlay|Devir|Enigma (Bergsala Enigma)|Filosofia Éditions|Galápagos Jogos|Gém Klub Kft.|HaKubia|Hobby Japan|HomoLudicus|Jolly Thinkers|Kaissa Chess & Games|Korea Boardgames|Lacerta|Lautapelit.fi|Lifestyle Boardgames Ltd|MINDOK|Nordic Games GmbH|Paladium Games|Pegasus Spiele|Quined White Goblin Games|Rebel Sp. z o.o.|Siam Board Games|Stratelibri|Wargames Club Publishing|White Goblin Games|Zhiyanjia|Взрослые дети|Ігромаг","Matt Leacock","Components: Map (Global Scale)|Components: Multi-Use Cards|Containers: Unique Shape|Digital Implementations: Board Game Arena|Digital Implementations: Google Play|Digital Implementations: Steam|Game: Pandemic|Medical: Diseases|Misc: BGG Hall of Fame|Misc: Dice Tower Hall of Fame|Misc: Made by Panda|Misc: Watch It Played How To Videos|Occupation: Dispatcher|Occupation: Medic / Doctor / Nurses|Occupation: Researcher / Scientist|Region: The World|Theme: Science","Medical|Travel"
304783,"Hadrian's Wall",2021,60,160,7.41961,7.91488,9426,3.1687,"Hand Management|Paper-and-Pencil|Solo / Solitaire Game|Tech Trees / Tech Tracks","Garphill Games|Arclight Games|CMON Global Limited|Korea Boardgames|Lavka Games|Lord of Boards|MEEPLE|Mosaico Jogos|Pixie Games|Portal Games|Primigenio|Reflexshop|Renegade Game Studios|Schwerkraft-Verlag|TLAMA games|盒拍工作室 Hepa Studio","Bobby Hill","Ancient: Rome|Country: Great Britain|Country: Scotland|Digital Implementations: Board Game Arena|History: Roman Empire|Mechanism: Flip-and-Write|Players: Games with Solitaire Rules|Series: Ancient Anthology (Garphill Games)","Ancient|City Building"
118048,"Targi",2012,60,165,7.41226,7.59948,25255,2.3405,"End Game Bonuses|Modular Board|Open Drafting|Set Collection|Square Grid|Turn Order: Progressive|Worker Placement","KOSMOS|999 Games|Broadway Toys LTD|Devir|Filosofia Éditions|Galakta|Giochi Uniti|Group SNE|IELLO|Kaissa Chess & Games|Korea Boardgames|Stupor Mundi|White Goblin Games|Z-Man Games","Andreas Steiger","Region: North Africa|Theme: Deserts|Components:  Meeples|Digital Implementations: Board Game Arena|Digital Implementations: Yucata|Mechanism: Tableau Building|Players: Two-Player Only Games|Series: Two-player games (Kosmos)","Arabian|Card Game"
396790,"Nucleum",2023,150,159,7.41995,8.13197,6600,4.1781,"Action Retrieval|Contracts|End Game Bonuses|Hand Management|Income|Market|Network and Route Building|Solo / Solitaire Game|Tech Trees / Tech Tracks|Variable Player Powers","Board&Dice|Board Bound|CMON Global Limited|Cranio Creations|Delta Vision Publishing|Giant Roc|Intrafin Games|Maldito Games|Mosaico Jogos|MTS Games|Old Dawg|Rebel Sp. z o.o.|テンデイズゲームズ (TendaysGames)|狗吠火車","Simone Luciani|Dávid Turczi","Components: Map (Regional scale)|Digital Implementations: Tabletopia|History: Industrial Revolution|Misc: GettingGames Tutorial Videos|Misc: LongPack Games|Region: Saxony (Germany)|Theme: Alternate History|Theme: Electricity Generation","Economic|Industry / Manufacturing|Science Fiction"
189932,"Tyrants of the Underdark",2016,60,164,7.41499,7.91218,10040,2.5439,"Area Majority / Influence|Connections|Deck, Bag, and Pool Building|Delayed Purchase|Open Drafting|Take That|Variable Set-up|Zone of Control","Gale Force Nine, LLC|Heidelberger Spieleverlag|Kronos Games (Krogam)|Wizards of the Coast","Peter Lee|Rodney Thompson|Andrew Veen","Components: Miniatures|Game: Tyrants of the Underdark|Setting: Dungeons & Dragons|Theme: Villainy","Fantasy|Fighting"
147020,"Star Realms",2014,20,167,7.40733,7.55675,46536,1.9185,"Deck, Bag, and Pool Building|Delayed Purchase|Hand Management|Income|Open Drafting|Player Elimination|Tags|Take That|Variable Set-up","Wise Wizard Games|ADC Blackfire Entertainment|ADC Blackfire Entertainment GmbH|Broadway Toys LTD|Devir|Games Factory|Games Factory Publishing|Hobby World|IELLO|IUVI Games","Robert Dougherty|Darwin Kastle","Category: Two-Player Fighting Games|Crowdfunding: Kickstarter|Digital Implementations: Apple App Store|Digital Implementations: Google Play|Digital Implementations: Steam|Game: Star Realms|Mechanics: Pure Deckbuilding|Misc: LongPack Games|Players: Two-Player Only Games","Card Game|Fighting|Science Fiction"
463,"Magic: The Gathering",1993,20,166,7.40741,7.58846,41476,3.2748,"Betting and Bluffing|Closed Drafting|Deck Construction|Hand Management|Income|Interrupts|Player Elimination|Tags|Take That","Wizards of the Coast","Richard Garfield","Game: Magic The Gathering|Admin: Game System Entries|Category: Two-Player Fighting Games|Collectible: Collectible Card Games|Misc: BGG Hall of Fame|Misc: Dice Tower Hall of Fame|Misc: Mensa Select|Setting: Dominaria (Magic: The Gathering)","Card Game|Collectible Components|Fantasy|Fighting"
262712,"Res Arcana",2019,60,168,7.40665,7.63039,24121,2.6509,"Hand Management|Income|Multi-Use Cards|Open Drafting|Race|Score-and-Reset Game|Take That|Turn Order: Pass Order|Variable Player Powers","Sand Castle Games|17wanzy (Yihu BG)|ADC Blackfire Entertainment|GaGa Games|Galápagos Jogos|Geekach Games|Gém Klub Kft.|Rebel Sp. z o.o.|sternenschimmermeer|テンデイズゲームズ (TendaysGames)","Thomas Lehmann","Components: Wooden pieces & boards|Creatures: Dragons|Digital Implementations: Board Game Arena|Mechanism: Tableau Building|Theme: Alchemy|Theme: Witches","Card Game|Fantasy"
281259,"The Isle of Cats",2019,90,175,7.39766,7.64943,23604,2.36,"Closed Drafting|Grid Coverage|Hidden Victory Points|Income|Open Drafting|Pattern Building|Set Collection|Solo / Solitaire Game|Square Grid|Tile Placement|Turn Order: Stat-Based","The City of Games|Arclight Games|GaGa Games|Geekach Games|Gém Klub Kft.|Intrafin Games|Lucky Duck Games|Maldito Games|MeepleBR|MINDOK|MIPL|Skellig Games|sternenschimmermeer|Yayoi The Dreamer|YOKA Games","Frank West","Animals: Cats|Animals: Fish / Fishes|Components: Meeples (Animal) / Animeeples|Components: Polyominoes|Components: Wooden pieces & boards|Crowdfunding: Kickstarter|Digital Implementations: Board Game Arena|Digital Implementations: Sovranti|Digital Implementations: Tabletopia|Game: The City of Kings|Islands: Fictional|Misc: Watch It Played How To Videos|Players: Games with Solitaire Rules|Theme: Pirates","Animals|Fantasy|Nautical|Pirates|Puzzle"
